食品番号,索引番号,食品名,廃棄率(%),エネルギー(kcal),水分(g),たんぱく質(g),脂質(g),炭水化物(g),食物繊維総量(g),ナトリウム(mg),カリウム(mg),カルシウム(mg),マグネシウム(mg),リン(mg),鉄(mg),亜鉛(mg),銅(mg),マンガン(mg),ヨウ素(μg),セレン(μg),クロム(μg),モリブデン(μg),レチノール(μg),αーカロテン(μg),βーカロテン(μg),βークリプトキサンチン(μg),βーカロテン当量(μg),レチノール活性当量(μg),ビタミンD(μg),αートコフェロール(mg),βートコフェロール(mg),γートコフェロール(mg),δートコフェロール(mg),ビタミンK(μg),ビタミンB1(mg),ビタミンB2(mg),ナイアシン当量(mg),ビタミンB6(mg),ビタミンB12(μg),葉酸(μg),パントテン酸(mg),ビオチン(μg),ビタミンC(mg),食塩相当量g,備考
17031,2336,＜調味料類＞　（調味ソース類）　オイスターソース,0,105,61.6,7.7,0.3,18.3,0.2,4500.0,260.0,25.0,63.0,120.0,1.2,1.6,0.17,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,1.0,0.01,0.07,0.8,0.04,2.0,9.0,0.14,0.0,0.0,11.4,"別名： かき油
(100 g：81mL、100 mL：123g)"
17096,2337,＜調味料類＞　（調味ソース類）　黄身酢,0,219,52.6,6.3,13.1,20.0,0.0,2300.0,47.0,57.0,6.0,210.0,1.8,1.4,0.05,0.03,41.0,18.0,0.0,5.0,260.0,1.0,1.0,16.0,9.0,270.0,4.6,1.7,0.0,0.6,0.0,15.0,0.08,0.18,1.5,0.12,1.4,59.0,1.38,25.0,0.0,5.7,
17133,2338,＜調味料類＞　（調味ソース類）　魚醤油　いかなごしょうゆ,0,64,63.0,13.9,0.0,2.1,0.0,8300.0,480.0,3.0,14.0,180.0,0.4,1.0,0.01,0.0,150.0,43.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,6.1,0.09,1.0,51.0,0.65,17.0,0.0,21.2,(100 g： 82.0 mL、100 mL： 121.9 g)
17134,2339,＜調味料類＞　（調味ソース類）　魚醤油　いしる　（いしり）,0,67,61.2,12.8,0.0,4.2,0.3,8600.0,260.0,25.0,53.0,180.0,1.5,4.5,1.45,0.05,61.0,140.0,19.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,3.1,0.16,3.9,66.0,0.98,32.0,0.0,21.9,"別名： 原材料がいかの場合はいしり、いわし等の場合はいしる又はよしる等
(100 g： 81.4 mL、100 mL： 122.9 g)"
17135,2340,＜調味料類＞　（調味ソース類）　魚醤油　しょっつる,0,29,69.4,6.1,0.0,1.1,0.1,9600.0,190.0,6.0,14.0,70.0,0.2,0.2,0.01,0.0,29.0,11.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.06,1.2,0.03,1.9,5.0,0.31,3.0,0.0,24.3,(100 g： 83.1 mL、100 mL： 120.3 g)
17107,2341,＜調味料類＞　（調味ソース類）　魚醤油　ナンプラー,0,47,65.5,9.1,0.1,2.7,0.0,9000.0,230.0,20.0,90.0,57.0,1.2,0.7,0.03,0.03,27.0,46.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.1,4.3,0.1,1.6,26.0,0.56,7.9,0.0,22.9,"別名： 魚醤
(100 g： 81.9 mL、100 mL： 122.1 g)"
17097,2342,＜調味料類＞　（調味ソース類）　ごま酢,0,212,53.2,4.0,8.0,29.9,1.9,670.0,110.0,180.0,61.0,100.0,1.7,1.0,0.26,0.49,0.0,5.0,1.0,23.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.5,0.1,2.0,0.08,0.06,1.9,0.12,0.1,26.0,0.13,3.7,0.0,1.7,
17098,2343,＜調味料類＞　（調味ソース類）　ごまだれ,0,282,40.7,7.2,15.1,29.2,3.0,1700.0,210.0,220.0,100.0,200.0,2.3,1.6,0.42,0.75,0.0,10.0,2.0,46.0,0.0,0.0,2.0,0.0,2.0,4.0,0.0,0.0,0.0,7.0,0.1,1.0,0.11,0.09,3.5,0.19,0.1,38.0,0.2,6.1,0.0,4.3,
17099,2344,＜調味料類＞　（調味ソース類）　三杯酢,0,85,76.2,0.9,0.0,17.8,0.0,780.0,56.0,5.0,11.0,27.0,0.2,0.2,0.0,0.08,150.0,1.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.6,0.03,0.1,4.0,0.1,1.3,0.0,2.0,材料割合：米酢100、上白糖18、うすくちしょうゆ18、かつお・昆布だし15
17100,2345,＜調味料類＞　（調味ソース類）　二杯酢,0,59,78.7,3.5,0.0,7.6,0.0,2500.0,180.0,14.0,32.0,81.0,0.8,0.5,0.0,0.44,1.0,5.0,2.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.08,1.3,0.09,0.1,15.0,0.26,5.7,0.0,6.4,材料割合：米酢10、こいくちしょうゆ8
17101,2346,＜調味料類＞　（調味ソース類）　すし酢　ちらし・稲荷用,0,150,55.5,0.1,0.0,34.9,0.0,2500.0,18.0,3.0,5.0,10.0,0.1,0.1,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.2,0.01,0.1,0.0,0.05,0.3,0.0,6.5,材料割合：米酢15 、上白糖7 、食塩1.5
17102,2347,＜調味料類＞　（調味ソース類）　すし酢　にぎり用,0,70,72.0,0.2,0.0,14.3,0.0,3900.0,23.0,4.0,7.0,12.0,0.1,0.2,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.3,0.02,0.1,0.0,0.07,0.3,0.0,9.8,材料割合：米酢10 、上白糖1、食塩1.2
17103,2348,＜調味料類＞　（調味ソース類）　すし酢　巻き寿司・箱寿司用,0,107,64.1,0.1,0.0,23.8,0.0,3400.0,21.0,4.0,6.0,11.0,0.1,0.1,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.2,0.01,0.1,0.0,0.06,0.3,0.0,8.6,材料割合：米酢12、上白糖3、食塩1.4
17104,2349,＜調味料類＞　（調味ソース類）　中華風合わせ酢,0,153,60.5,3.0,3.4,24.8,0.0,2200.0,160.0,12.0,28.0,69.0,0.7,0.4,0.01,0.47,0.0,4.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.02,0.07,1.1,0.08,0.1,13.0,0.22,4.9,0.0,5.5,材料割合：こいくちしょうゆ45、米酢45、砂糖22.5、ごま油4、しょうが2
17105,2350,＜調味料類＞　（調味ソース類）　デミグラスソース,0,82,81.5,2.9,3.0,11.0,0.0,520.0,180.0,11.0,11.0,53.0,0.3,0.3,0.03,0.09,2.0,1.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.07,2.1,0.05,0.2,25.0,0.18,1.8,0.0,1.3,別名： ドミグラスソース
17106,2351,＜調味料類＞　（調味ソース類）　テンメンジャン,0,249,37.5,8.5,7.7,38.1,3.1,2900.0,350.0,45.0,61.0,140.0,1.6,1.0,0.27,0.54,1.0,5.0,7.0,58.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.8,0.1,6.7,2.1,14.0,0.04,0.11,2.4,0.11,0.0,20.0,0.07,7.7,0.0,7.3,別名：中華甘みそ
17108,2352,＜調味料類＞　（調味ソース類）　冷やし中華のたれ,0,114,67.1,2.1,1.2,23.1,0.0,2300.0,89.0,7.0,13.0,29.0,0.3,0.2,0.0,0.18,1.0,3.0,1.0,11.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.22,0.03,0.3,0.03,0.0,6.0,0.07,1.7,0.0,5.8,"別名： 冷やし中華用スープ
(100 g： 87.6 mL、100 mL： 114.1 g)"
17109,2353,＜調味料類＞　（調味ソース類）　ホワイトソース,0,99,81.7,1.8,6.2,9.2,0.4,380.0,62.0,34.0,5.0,42.0,0.1,0.2,0.01,0.03,5.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.9,0.2,2.0,0.01,0.05,0.5,0.02,0.0,3.0,0.17,0.9,0.0,1.0,別名： ベシャメルソース
17110,2354,＜調味料類＞　（調味ソース類）　ぽん酢しょうゆ,0,49,82.1,3.4,0.1,7.4,0.2,2300.0,280.0,24.0,33.0,72.0,0.7,0.4,0.02,0.46,1.0,4.0,1.0,19.0,0.0,0.0,0.0,9.0,4.0,1.0,0.0,0.1,0.0,0.0,0.0,0.0,0.05,0.08,1.2,0.08,0.0,20.0,0.37,4.9,24.0,5.8,別名： ポン酢
17137,2355,＜調味料類＞　（調味ソース類）　ぽん酢しょうゆ　市販品,0,59,77.0,3.7,0.0,10.8,0.3,3100.0,180.0,16.0,25.0,60.0,0.7,0.3,0.01,0.36,0.0,3.0,2.0,18.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.05,0.7,0.06,0.0,17.0,0.17,3.1,0.0,7.8,"別名： ポン酢
*ヨウ素： 第3章参照
(100 g： 89.4 mL、100 mL： 111.8 g)"
17032,2356,＜調味料類＞　（調味ソース類）　マーボー豆腐の素,0,115,75.0,4.2,6.3,10.4,0.0,1400.0,55.0,12.0,0.0,35.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,63.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.03,1.7,0.0,0.0,0.0,0.0,0.0,2.0,3.6,試料： レトルトパウチのストレート製品
17111,2357,＜調味料類＞　（調味ソース類）　マリネ液,0,66,83.9,0.1,0.0,10.9,0.0,370.0,26.0,4.0,3.0,6.0,0.2,0.0,0.01,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.04,0.0,0.0,0.9,
17033,2358,＜調味料類＞　（調味ソース類）　ミートソース,0,96,78.8,3.8,5.0,10.1,0.0,610.0,250.0,17.0,0.0,47.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,530.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.05,2.0,0.0,0.0,0.0,0.0,0.0,6.0,1.5,"試料： 缶詰及びレトルトパウチ製品
(100 g：94mL、100 mL：107g)"
17144,2359,＜調味料類＞　（調味ソース類）　焼きそば粉末ソース,0,248,0.1,5.6,0.7,62.4,3.3,12000.0,82.0,110.0,10.0,18.0,0.6,0.1,0.02,0.47,4.0,2.0,7.0,3.0,0.0,3.0,34.0,15.0,43.0,4.0,0.0,0.4,0.0,0.3,0.0,7.0,0.01,0.01,0.3,0.03,0.0,4.0,0.08,0.8,0.0,30.6,食物繊維：AOAC2011.25法
17112,2360,＜調味料類＞　（調味ソース類）　焼き鳥のたれ,0,131,61.4,3.3,0.0,28.5,0.0,2300.0,160.0,13.0,27.0,71.0,0.7,0.4,0.02,0.46,1.0,5.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.07,0.7,0.1,0.0,13.0,0.2,5.0,0.0,5.8,
17113,2361,＜調味料類＞　（調味ソース類）　焼き肉のたれ,0,164,52.4,4.3,2.2,32.3,0.4,3300.0,230.0,23.0,35.0,90.0,0.9,0.5,0.03,0.51,1.0,7.0,2.0,24.0,0.0,0.0,3.0,2.0,4.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.03,0.09,1.0,0.1,0.1,18.0,0.25,6.2,1.0,8.3,
17114,2362,＜調味料類＞　（調味ソース類）　みたらしのたれ,0,127,66.3,0.9,0.0,30.8,0.0,650.0,120.0,6.0,10.0,24.0,0.2,0.1,0.01,0.13,2700.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.2,0.03,0.0,5.0,0.05,1.4,0.0,1.7,
17115,2363,＜調味料類＞　（調味ソース類）　ゆずこしょう,0,37,64.5,1.3,0.8,9.3,6.2,9900.0,280.0,61.0,44.0,24.0,0.6,0.1,0.06,0.1,24.0,2.0,5.0,4.0,0.0,36.0,230.0,47.0,270.0,22.0,0.0,2.0,0.0,0.4,0.0,0.0,0.04,0.05,1.1,0.17,0.0,13.0,0.22,3.6,2.0,25.2,
17034,2364,＜調味料類＞　（トマト加工品類）　トマトピューレー,0,44,86.9,1.9,0.1,9.9,1.8,19.0,490.0,19.0,27.0,37.0,0.8,0.3,0.19,0.19,0.0,1.0,2.0,9.0,0.0,0.0,630.0,0.0,630.0,52.0,0.0,2.7,0.1,0.3,0.0,10.0,0.09,0.07,1.7,0.2,0.0,29.0,0.47,8.9,10.0,0.0,"別名： トマトピューレ
食塩無添加品
(100 g：95mL、100 mL：105g)"
17035,2365,＜調味料類＞　（トマト加工品類）　トマトペースト,0,94,71.3,3.8,0.1,22.0,4.7,55.0,1100.0,46.0,64.0,93.0,1.6,0.6,0.31,0.38,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,1000.0,85.0,0.0,6.2,0.2,0.6,0.0,18.0,0.21,0.14,4.2,0.38,0.0,42.0,0.95,0.0,15.0,0.1,食塩無添加品
17036,2366,＜調味料類＞　（トマト加工品類）　トマトケチャップ,0,104,66.0,1.6,0.2,27.6,1.7,1200.0,380.0,16.0,18.0,35.0,0.5,0.2,0.09,0.11,1.0,4.0,4.0,9.0,0.0,1.0,510.0,0.0,510.0,43.0,0.0,2.0,0.0,0.1,0.0,0.0,0.06,0.04,1.7,0.11,0.0,13.0,0.3,5.2,8.0,3.1,(100 g：87mL、100 mL：115g)
17037,2367,＜調味料類＞　（トマト加工品類）　トマトソース,0,41,87.1,2.0,0.2,8.5,1.1,240.0,340.0,18.0,20.0,42.0,0.9,0.2,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480.0,0.0,480.0,40.0,0.0,2.1,0.1,1.0,0.3,8.0,0.09,0.08,1.6,0.12,0.0,3.0,0.24,0.0,0.0,0.6,(100 g：103mL、100 mL：97g)
17038,2368,＜調味料類＞　（トマト加工品類）　チリソース,0,112,67.3,1.8,0.1,26.3,1.9,1200.0,500.0,27.0,23.0,32.0,0.9,0.2,0.15,0.15,0.0,0.0,0.0,0.0,0.0,0.0,500.0,5.0,500.0,42.0,0.0,2.1,0.3,0.2,0.0,5.0,0.07,0.07,1.8,0.15,0.0,5.0,0.32,0.0,0.0,3.0,
17042,2369,＜調味料類＞　（ドレッシング類）　半固形状ドレッシング　マヨネーズ　全卵型,0,668,16.6,1.4,76.0,3.6,0.0,730.0,13.0,8.0,2.0,29.0,0.3,0.2,0.01,0.01,3.0,3.0,1.0,1.0,24.0,0.0,0.0,3.0,1.0,24.0,0.3,13.0,0.2,33.0,2.3,120.0,0.01,0.03,0.2,0.02,0.1,1.0,0.16,3.1,0.0,1.9,"使用油： なたね油 、 とうもろこし油、大豆油
(100 g：105mL、100 mL：95g)"
17043,2370,＜調味料類＞　（ドレッシング類）　半固形状ドレッシング　マヨネーズ　卵黄型,0,668,19.7,2.5,74.7,0.6,0.0,770.0,21.0,20.0,3.0,72.0,0.6,0.5,0.02,0.02,9.0,8.0,1.0,2.0,53.0,0.0,1.0,6.0,3.0,54.0,0.6,11.0,0.7,41.0,10.0,140.0,0.03,0.07,0.5,0.05,0.4,3.0,0.43,7.2,0.0,2.0,"使用油： なたね油 、大豆油、 とうもろこし油
(100 g：105mL、100 mL：95g)"
17118,2371,＜調味料類＞　（ドレッシング類）　半固形状ドレッシング　マヨネーズタイプ調味料　低カロリータイプ,0,262,60.9,2.9,28.3,3.3,0.8,1500.0,36.0,10.0,3.0,35.0,0.3,0.2,0.01,0.01,4.0,5.0,0.0,2.0,20.0,130.0,250.0,4.0,310.0,46.0,0.3,4.8,0.1,12.0,1.6,53.0,0.02,0.05,0.4,0.02,0.1,3.0,0.19,3.1,0.0,3.9,"別名：低カロリーマヨネーズ
使用油： なたね油、大豆油、とうもろこし油
カロテン： 色素として添加品あり"
17040,2372,＜調味料類＞　（ドレッシング類）　分離液状ドレッシング　フレンチドレッシング　分離液状,0,325,47.8,0.0,31.5,12.4,0.0,2500.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.4,18.0,3.4,54.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,6.3,
17116,2373,＜調味料類＞　（ドレッシング類）　分離液状ドレッシング　和風ドレッシング　分離液状,0,179,69.4,1.9,14.5,9.3,0.2,1400.0,75.0,7.0,16.0,43.0,0.4,0.2,0.03,0.19,0.0,3.0,1.0,10.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,1.5,0.1,7.9,1.3,0.0,0.03,0.03,0.5,0.04,0.0,7.0,0.09,2.2,0.0,3.5,オイル入り
17039,2374,＜調味料類＞　（ドレッシング類）　分離液状ドレッシング　和風ドレッシングタイプ調味料　ノンオイルタイプ,0,83,71.8,3.1,0.1,16.1,0.2,2900.0,130.0,10.0,34.0,54.0,0.3,0.2,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.02,0.03,0.8,0.04,0.0,6.0,0.11,0.0,0.0,7.4,別名： 和風ノンオイルドレッシング
17117,2375,＜調味料類＞　（ドレッシング類）　乳化液状ドレッシング　ごまドレッシング,0,399,38.1,2.7,38.3,15.0,0.8,1800.0,91.0,86.0,34.0,66.0,1.0,0.6,0.12,0.32,1.0,4.0,1.0,15.0,4.0,0.0,0.0,0.0,1.0,4.0,0.1,4.4,0.4,21.0,3.8,60.0,0.04,0.05,1.0,0.07,0.0,16.0,0.14,3.3,0.0,4.4,クリームタイプ
17041,2376,＜調味料類＞　（ドレッシング類）　乳化液状ドレッシング　サウザンアイランドドレッシング,0,392,44.1,0.3,39.2,12.8,0.4,1200.0,32.0,7.0,3.0,9.0,0.1,0.1,0.02,0.01,1.0,1.0,0.0,1.0,4.0,0.0,42.0,1.0,43.0,8.0,0.1,5.2,0.5,22.0,4.2,72.0,0.0,0.01,0.2,0.02,0.0,3.0,0.05,0.8,2.0,3.0,
17149,2377,＜調味料類＞　（ドレッシング類）　乳化液状ドレッシング　フレンチドレッシング　乳化液状,0,376,44.1,0.1,38.8,9.3,0.0,2500.0,3.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.1,5.0,0.5,22.0,4.2,66.0,0.0,0.01,0.1,0.01,0.0,1.0,0.02,0.3,1.0,6.4,
17044,2378,＜調味料類＞　（みそ類）　米みそ　甘みそ,0,206,42.6,9.7,3.0,37.9,5.6,2400.0,340.0,80.0,32.0,130.0,3.4,0.9,0.22,0.0,0.0,2.0,2.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.1,3.0,1.6,8.0,0.05,0.1,3.5,0.04,0.1,21.0,0.0,5.4,0.0,6.1,"別名： 西京みそ、関西白みそ等
(100 g：87mL、100 mL：115g)"
17045,2379,＜調味料類＞　（みそ類）　米みそ　淡色辛みそ,0,182,45.4,12.5,6.0,21.9,4.9,4900.0,380.0,100.0,75.0,170.0,4.0,1.1,0.39,0.0,1.0,9.0,2.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.2,5.7,3.1,11.0,0.03,0.1,3.9,0.11,0.1,68.0,0.0,12.0,0.0,12.4,"別名： 信州みそ等
(100 g：87mL、100 mL：115g)"
17046,2380,＜調味料類＞　（みそ類）　米みそ　赤色辛みそ,0,178,45.7,13.1,5.5,21.1,4.1,5100.0,440.0,130.0,80.0,200.0,4.3,1.2,0.35,0.0,1.0,8.0,1.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.2,5.2,3.2,11.0,0.03,0.1,3.5,0.12,0.0,42.0,0.23,14.0,0.0,13.0,(100 g：87mL、100 mL：115g)
17120,2381,＜調味料類＞　（みそ類）　米みそ　だし入りみそ,0,167,49.9,11.0,5.6,20.6,4.1,4700.0,420.0,67.0,61.0,160.0,1.4,1.0,0.26,0.65,26.0,8.0,2.0,51.0,0.0,0.0,3.0,0.0,3.0,0.0,0.1,0.7,0.1,5.2,1.9,11.0,0.1,0.35,2.8,0.13,0.1,37.0,0.24,9.9,0.0,11.9,(100 g：87mL、100 mL：115g)
17145,2382,＜調味料類＞　（みそ類）　米みそ　だし入りみそ　減塩,0,164,52.5,10.3,5.1,22.2,4.9,3800.0,410.0,63.0,55.0,150.0,1.4,1.0,0.32,0.64,29.0,8.0,2.0,60.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.6,0.1,4.8,1.7,14.0,0.1,0.09,2.6,0.13,0.1,40.0,0.27,8.9,0.0,9.7,"食物繊維：AOAC2011.25法
(100 g：87mL、100 mL：115g)"
17047,2383,＜調味料類＞　（みそ類）　麦みそ,0,184,44.0,9.7,4.3,30.0,6.3,4200.0,340.0,80.0,55.0,120.0,3.0,0.9,0.31,0.0,16.0,2.0,2.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.1,3.5,2.0,9.0,0.04,0.1,2.9,0.1,0.0,35.0,0.26,8.4,0.0,10.7,"別名： 田舎みそ
(100 g：87mL、100 mL：115g)"
17048,2384,＜調味料類＞　（みそ類）　豆みそ,0,207,44.9,17.2,10.5,14.5,6.5,4300.0,930.0,150.0,130.0,250.0,6.8,2.0,0.66,0.0,31.0,19.0,9.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.3,11.0,5.0,19.0,0.04,0.12,3.4,0.13,0.0,54.0,0.36,17.0,0.0,10.9,"別名： 東海豆みそ、名古屋みそ、八丁みそ
(100 g：87mL、100 mL：115g)"
17119,2385,＜調味料類＞　（みそ類）　減塩みそ,0,190,46.0,11.0,5.9,25.7,4.3,4200.0,480.0,62.0,71.0,170.0,1.7,1.4,0.29,0.73,1.0,5.0,5.0,150.0,0.0,0.0,3.0,1.0,3.0,0.0,0.0,0.6,0.1,5.3,2.3,0.0,0.1,0.11,2.7,0.16,0.1,75.0,0.27,11.0,0.0,10.7,(100 g：87mL、100 mL：115g)
17049,2386,＜調味料類＞　（みそ類）　即席みそ　粉末タイプ,0,321,2.4,21.9,9.3,43.0,6.6,8100.0,600.0,85.0,140.0,300.0,2.8,1.8,0.44,1.19,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,0.0,0.7,0.2,7.1,3.8,15.0,0.11,2.58,4.9,0.12,0.0,65.0,0.75,0.0,0.0,20.6,別名： インスタントみそ汁
17050,2387,＜調味料類＞　（みそ類）　即席みそ　ペーストタイプ,0,122,61.5,8.9,3.7,15.4,2.8,3800.0,310.0,47.0,54.0,130.0,1.2,0.9,0.25,0.47,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.5,0.1,3.9,0.7,6.0,0.04,0.27,2.1,0.07,0.0,29.0,0.42,0.0,0.0,9.6,別名： インスタントみそ汁
17121,2388,＜調味料類＞　（みそ類）　辛子酢みそ,0,216,43.6,5.0,2.1,44.6,2.7,1300.0,170.0,42.0,20.0,69.0,1.7,0.5,0.12,0.02,0.0,1.0,1.0,16.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1,0.0,1.4,0.8,4.0,0.04,0.05,1.8,0.02,0.1,10.0,0.0,2.6,0.0,3.3,
17122,2389,＜調味料類＞　（みそ類）　ごまみそ,0,245,42.7,9.4,9.9,32.9,5.5,1600.0,280.0,230.0,74.0,170.0,3.7,1.5,0.39,0.4,0.0,5.0,2.0,38.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.2,0.1,5.4,1.1,7.0,0.1,0.1,3.9,0.14,0.1,36.0,0.08,5.7,0.0,4.0,
17123,2390,＜調味料類＞　（みそ類）　酢みそ,0,211,44.2,4.9,1.5,44.8,2.8,1200.0,170.0,41.0,16.0,66.0,1.7,0.5,0.11,0.0,0.0,1.0,1.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.1,1.5,0.8,4.0,0.03,0.05,1.8,0.02,0.1,11.0,0.0,2.8,0.0,3.1,
17124,2391,＜調味料類＞　（みそ類）　練りみそ,0,267,29.9,5.5,1.7,59.1,3.2,1400.0,190.0,46.0,18.0,74.0,1.9,0.5,0.13,0.02,0.0,1.0,1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.1,1.7,0.9,5.0,0.03,0.06,2.0,0.03,0.1,12.0,0.0,3.1,0.0,3.4,
17051,2392,＜調味料類＞　（ルウ類）　カレールウ,0,474,3.0,6.5,34.1,44.7,6.4,4200.0,320.0,90.0,31.0,110.0,3.5,0.5,0.13,0.58,0.0,10.0,7.0,14.0,0.0,0.0,60.0,19.0,69.0,6.0,0.0,2.0,0.2,3.2,1.1,0.0,0.09,0.06,1.0,0.07,0.0,9.0,0.38,4.1,0.0,10.6,食物繊維：AOAC2011.25法
17052,2393,＜調味料類＞　（ルウ類）　ハヤシルウ,0,501,2.2,5.8,33.2,47.5,2.5,4200.0,150.0,30.0,21.0,55.0,1.0,0.3,0.12,0.32,0.0,0.0,0.0,0.0,0.0,0.0,990.0,310.0,1100.0,95.0,0.0,2.5,0.1,1.6,1.1,0.0,0.14,0.06,2.0,0.08,0.0,9.0,0.29,0.0,0.0,10.7,
17125,2394,＜調味料類＞　（その他）　お茶漬けの素　さけ,0,251,2.9,20.2,3.7,37.1,3.5,13000.0,560.0,72.0,55.0,230.0,2.1,0.9,0.14,0.27,3700.0,27.0,2.0,12.0,10.0,190.0,1200.0,47.0,2100.0,180.0,8.3,1.5,0.1,0.1,0.0,100.0,0.16,0.29,9.3,0.25,5.4,140.0,0.93,4.7,12.0,33.8,
17136,2395,＜調味料類＞　（その他）　キムチの素,0,125,58.2,5.3,1.0,26.0,3.6,3600.0,350.0,29.0,31.0,52.0,1.3,0.3,0.12,0.16,1900.0,11.0,18.0,6.0,17.0,100.0,1500.0,940.0,2100.0,190.0,0.0,2.9,0.1,0.4,0.0,8.0,0.04,0.11,1.9,0.31,0.2,8.0,0.2,3.7,0.0,9.3,
17053,2396,＜調味料類＞　（その他）　酒かす,0,215,51.1,14.9,1.5,23.8,5.2,5.0,28.0,8.0,9.0,8.0,0.8,2.3,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.26,5.3,0.94,0.0,170.0,0.48,0.0,0.0,0.0,
17126,2397,＜調味料類＞　（その他）　即席すまし汁,0,194,2.8,18.3,0.8,30.5,3.3,18000.0,490.0,76.0,61.0,220.0,2.3,1.0,0.13,0.6,140.0,39.0,3.0,29.0,0.0,260.0,2200.0,65.0,2300.0,200.0,0.5,0.8,0.1,0.3,0.2,57.0,0.13,0.31,7.5,0.17,4.7,170.0,0.41,8.3,25.0,45.7,
